first_name,last_name,age,email,country,postal_code,favorite_color,gender,birthdate,height,interests,intent,Latitude,Longitude
Leroy,Wibrow,71,lwibrowma@craigslist.org,Australia,8383,red,Male,4/16/1991,166.66,hiking,fun,-37.8136276,144.9630576
Aron,Geistmann,25,ageistmannmb@hexun.com,Australia,1140,red,Male,12/6/1986,157.11,cooking,marriage,-27.9424308,153.3970962
Ilysa,Videan,39,ivideanmc@usgs.gov,Australia,1140,blue,Female,4/28/1986,194.85,cooking,fun,-27.9424308,153.3970962
Currie,Canete,22,ccanetemd@ox.ac.uk,Australia,1325,blue,Agender,1/14/2002,188.71,traveling,fun,-33.93274,151.188577
Lil,Pallent,49,lpallentme@trellian.com,Australia,1130,blue,Female,4/25/1998,186.06,reading,fun,-33.8989712,151.2149792
Jeanne,Bruhnke,84,jbruhnkemf@soup.io,Australia,1134,red,Female,8/5/1992,190.83,reading,fun,-33.7974423,151.2502275
Constance,Dickins,55,cdickinsmg@seattletimes.com,Australia,7803,red,Female,12/9/1991,180.61,reading,marriage,-42.8821377,147.3271949
Davida,Braim,52,dbraimmh@army.mil,Australia,7803,blue,Female,10/17/1990,186.34,reading,marriage,-42.8821377,147.3271949
Marijo,McSweeney,33,mmcsweeneymi@xinhuanet.com,Australia,7808,red,Female,1/10/1990,147.39,reading,marriage,-42.8821377,147.3271949
Weber,Vial,26,wvialmj@rediff.com,Australia,1196,green,Male,6/12/1989,193.43,hiking,fun,-33.7974423,151.2502275
Kameko,Norcross,51,knorcrossmk@studiopress.com,Australia,1213,red,Bigender,10/13/2005,195.17,hiking,fun,-33.8651294,151.2078882
Curcio,Sidry,44,csidryml@cbc.ca,Australia,1694,red,Male,12/12/1996,167.95,traveling,marriage,-34.8352742,138.596204
Pincas,Iddons,85,piddonsmm@digg.com,Australia,1171,red,Male,2/13/1996,174.48,cooking,fun,-33.863927,151.201887
Ronny,Armand,82,rarmandmn@reference.com,Australia,1213,blue,Male,12/12/2004,192.45,hiking,fun,-33.8651294,151.2078882
Gui,Slowcock,22,gslowcockmo@ovh.net,Australia,8383,red,Female,11/14/2001,155.76,traveling,fun,-37.8136276,144.9630576
Faber,Coulson,50,fcoulsonmp@delicious.com,Australia,1694,red,Male,11/1/1986,167.16,reading,fun,-34.8352742,138.596204
Mickie,Oleshunin,43,moleshuninmq@howstuffworks.com,Australia,8383,blue,Male,4/28/1985,151.72,hiking,fun,-37.8136276,144.9630576
Simone,Dyers,31,sdyersmr@liveinternet.ru,Australia,9010,red,Female,5/22/1985,184.88,reading,marriage,-27.4697707,153.0251235
Chariot,Fahrenbacher,24,cfahrenbacherms@cisco.com,Australia,1325,blue,Male,7/5/1986,142.8,cooking,marriage,-33.93274,151.188577
Jethro,McDonand,44,jmcdonandmt@bloglovin.com,Australia,1213,green,Male,1/3/1991,195.77,reading,marriage,-33.8651294,151.2078882
Nelson,Hackley,72,nhackleymu@usatoday.com,Australia,6843,green,Male,2/26/1995,146.93,reading,marriage,-31.9478653,115.8693718
Alla,Volkers,78,avolkersmv@va.gov,Australia,7916,red,Genderfluid,12/22/1999,157.67,hiking,fun,-41.4332215,147.1440875
Marnie,Doleman,71,mdolemanmw@etsy.com,Australia,5839,blue,Female,12/31/1992,140.12,reading,fun,-34.9284989,138.6007456
Marina,Bassil,30,mbassilmx@bravesites.com,Australia,1140,red,Female,6/15/2003,171.18,cooking,fun,-27.9424308,153.3970962
Marcie,Van der Spohr,45,mvanderspohrmy@miitbeian.gov.cn,Australia,1109,green,Female,3/9/2003,160.32,cooking,fun,-37.7204693,144.9629556
Tome,Plampeyn,58,tplampeynmz@sfgate.com,Australia,7808,red,Male,9/8/2001,182.53,cooking,fun,-42.8821377,147.3271949
Moira,Everard,50,meverardn0@cdbaby.com,Australia,1028,green,Female,11/3/1987,147.96,traveling,fun,-34.0349557,151.0998291
Norry,Lydiard,45,nlydiardn1@hhs.gov,Australia,1120,red,Agender,11/30/1989,197.5,reading,marriage,-37.713929,144.962411
Taite,McNae,54,tmcnaen2@buzzfeed.com,Australia,5839,red,Male,8/19/2001,143.9,traveling,marriage,-34.9284989,138.6007456
Cullin,Kinghorn,66,ckinghornn3@europa.eu,Australia,1120,red,Agender,4/16/1996,144.31,reading,marriage,-37.713929,144.962411
Ruby,Biaggioni,75,rbiaggionin4@google.com,Australia,1694,blue,Female,9/3/1994,160.88,reading,marriage,-34.8352742,138.596204
Everard,Moir,25,emoirn5@lulu.com,Australia,1130,red,Male,5/9/2001,181.07,reading,marriage,-33.8989712,151.2149792
Filmer,Dodds,60,fdoddsn6@topsy.com,Australia,1213,green,Male,6/24/1999,194.91,reading,fun,-33.8651294,151.2078882
Saundra,McMillian,85,smcmilliann7@irs.gov,Australia,5899,red,Male,4/25/1989,186.23,cooking,marriage,-34.990888,138.574391
Wye,Mulryan,19,wmulryann8@google.com.au,Australia,1424,green,Male,11/30/1992,193.54,reading,fun,-33.8882671,151.2078465
Carlye,Couve,35,ccouven9@scientificamerican.com,Australia,1009,blue,Female,4/4/1987,170.32,cooking,marriage,-37.7236851,144.9633285
Clemmy,McGowing,19,cmcgowingna@digg.com,Australia,1694,blue,Male,7/23/1994,154.47,cooking,fun,-34.8352742,138.596204
Sylvester,Batchley,42,sbatchleynb@stanford.edu,Australia,1033,red,Male,7/16/1998,151.25,cooking,marriage,-33.8688197,151.2092955
Frayda,Bathurst,34,fbathurstnc@about.me,Australia,1109,blue,Female,9/4/1992,154.13,traveling,fun,-37.7204693,144.9629556
Ferris,Ranaghan,71,franaghannd@amazon.com,Australia,5839,blue,Male,9/22/1999,177.88,cooking,fun,-34.9284989,138.6007456
Pearce,Chomiszewski,31,pchomiszewskine@deviantart.com,Australia,5899,green,Male,1/5/2000,151.08,hiking,fun,-34.990888,138.574391
Garik,Hoodless,40,ghoodlessnf@stanford.edu,Australia,5889,blue,Non-binary,1/31/2003,194.74,hiking,marriage,-34.990888,138.574391
Alfonse,Gawthorp,56,agawthorpng@chron.com,Australia,8383,blue,Male,3/22/1986,143.97,reading,marriage,-37.8136276,144.9630576
Janella,Sworne,53,jswornenh@zimbio.com,Australia,1009,green,Female,11/9/1992,144.29,cooking,marriage,-37.7236851,144.9633285
Emmaline,Brobeck,31,ebrobeckni@soundcloud.com,Australia,1109,red,Female,12/21/1999,157.25,hiking,marriage,-37.7204693,144.9629556
Aeriel,Danielut,37,adanielutnj@cocolog-nifty.com,Australia,1043,blue,Female,12/10/2002,196.89,reading,marriage,-33.8688197,151.2092955
Trista,Lismore,47,tlismorenk@economist.com,Australia,1134,blue,Female,8/3/1997,188.79,cooking,marriage,-33.7974423,151.2502275
Devland,Glidder,73,dgliddernl@addthis.com,Australia,1134,green,Male,8/10/2000,147.87,reading,marriage,-33.7974423,151.2502275
Graig,Ziebart,84,gziebartnm@archive.org,Australia,8383,green,Male,9/27/1985,170.36,traveling,fun,-37.8136276,144.9630576
Darryl,Corpe,22,dcorpenn@seattletimes.com,Australia,1009,red,Female,10/4/2004,196.23,reading,marriage,-37.7236851,144.9633285
Ophelia,Vedenyakin,34,ovedenyakinno@about.com,Australia,8383,green,Female,9/10/1986,163.75,reading,fun,-37.8136276,144.9630576
Camala,Sambedge,58,csambedgenp@csmonitor.com,Australia,1325,red,Female,5/13/1999,192.54,reading,marriage,-33.93274,151.188577
Lanette,Diable,33,ldiablenq@vk.com,Australia,1120,green,Female,8/14/1996,179.93,cooking,marriage,-37.713929,144.962411
Layla,Gisburn,51,lgisburnnr@freewebs.com,Australia,1171,blue,Female,4/9/1995,154.58,hiking,fun,-33.863927,151.201887
Kameko,Solomonides,69,ksolomonidesns@usda.gov,Australia,5869,green,Female,8/17/1994,184.35,hiking,fun,-34.990888,138.574391
Pauline,Linskill,72,plinskillnt@ehow.com,Australia,1033,red,Female,5/17/2001,156.52,hiking,fun,-33.8688197,151.2092955
Celestyna,Chastney,72,cchastneynu@wix.com,Australia,1140,green,Female,1/28/1993,188.78,cooking,marriage,-27.9424308,153.3970962
Andreas,Beedell,76,abeedellnv@un.org,Australia,1130,green,Male,9/24/1992,188.8,reading,marriage,-33.8989712,151.2149792
Minda,Donald,78,mdonaldnw@networkadvertising.org,Australia,5899,green,Female,5/21/2004,171.57,traveling,fun,-34.990888,138.574391
Brewster,Niven,75,bnivennx@craigslist.org,Australia,1033,red,Male,6/24/1993,198.66,hiking,fun,-33.8688197,151.2092955
Raphael,Devey,18,rdeveyny@squidoo.com,Australia,7916,blue,Male,8/23/2001,150.49,hiking,marriage,-41.4332215,147.1440875
Aubert,Bjorkan,48,abjorkannz@unesco.org,Australia,8045,blue,Male,1/21/2000,191.12,hiking,fun,-37.8136276,144.9630576
Edita,Durrett,55,edurretto0@sitemeter.com,Australia,5839,green,Female,12/27/1995,185.46,reading,marriage,-34.9284989,138.6007456
Tam,Hirtz,75,thirtzo1@kickstarter.com,Australia,1235,green,Male,1/24/1989,179.13,reading,marriage,-33.8688197,151.2092955
Morissa,Georgeson,44,mgeorgesono2@economist.com,Australia,6843,green,Female,10/7/2005,195.95,reading,marriage,-31.9478653,115.8693718
Meryl,Liddle,24,mliddleo3@tinyurl.com,Australia,8383,blue,Male,12/25/1999,164.53,hiking,marriage,-37.8136276,144.9630576
Alain,Hrishanok,60,ahrishanoko4@hatena.ne.jp,Australia,7808,red,Male,3/2/2003,152.94,hiking,fun,-42.8821377,147.3271949
Elston,MacVagh,80,emacvagho5@patch.com,Australia,1391,green,Male,11/28/1999,174.84,traveling,fun,-33.93274,151.188577
Gasper,Kornalik,26,gkornaliko6@xing.com,Australia,1694,green,Male,9/7/1988,142.24,hiking,marriage,-34.8352742,138.596204
Ebenezer,Spere,81,espereo7@irs.gov,Australia,7803,green,Male,2/9/1993,158.14,hiking,marriage,-42.8821377,147.3271949
Orsola,Conlaund,62,oconlaundo8@unicef.org,Australia,1181,blue,Female,1/14/1994,151.37,hiking,fun,-33.7974423,151.2502275
Wenona,Fletham,80,wflethamo9@skyrock.com,Australia,8045,red,Female,11/4/1986,165.57,hiking,fun,-37.8136276,144.9630576
Esma,Skeleton,76,eskeletonoa@a8.net,Australia,5839,red,Female,12/15/2002,149.05,traveling,marriage,-34.9284989,138.6007456
Hertha,Nancekivell,23,hnancekivellob@skyrock.com,Australia,5889,blue,Non-binary,2/21/1996,196.83,traveling,fun,-34.990888,138.574391
Eachelle,Vergine,68,evergineoc@unc.edu,Australia,1694,red,Female,1/2/1994,145.26,reading,fun,-34.8352742,138.596204
Kile,Sleet,72,ksleetod@wikispaces.com,Australia,5889,green,Bigender,11/6/1992,154.15,reading,marriage,-34.990888,138.574391
Axel,Jedraszczyk,77,ajedraszczykoe@slideshare.net,Australia,1120,blue,Male,4/13/2003,191.52,reading,fun,-37.713929,144.962411
Thornton,Demageard,76,tdemageardof@google.com.br,Australia,1161,red,Male,8/3/1994,158.64,hiking,marriage,-33.7974423,151.2502275
Zerk,Kunat,28,zkunatog@istockphoto.com,Australia,1206,blue,Male,1/14/1996,183.03,hiking,marriage,-37.7071402,144.9611223
Siobhan,Bowton,32,sbowtonoh@timesonline.co.uk,Australia,1171,green,Female,2/17/1996,160.21,reading,marriage,-33.863927,151.201887
Read,Conningham,80,rconninghamoi@cargocollective.com,Australia,1315,red,Male,10/30/1994,146.36,traveling,marriage,-38.043127,145.297768
Orella,Legister,21,olegisteroj@sfgate.com,Australia,1206,red,Female,6/6/1985,188.71,reading,marriage,-37.7071402,144.9611223
Julietta,Abrahmer,80,jabrahmerok@privacy.gov.au,Australia,1033,red,Female,7/4/1986,194.99,traveling,fun,-33.8688197,151.2092955
Nesta,Edgcombe,77,nedgcombeol@dyndns.org,Australia,1424,red,Female,7/11/1988,196.98,reading,fun,-33.8882671,151.2078465
Gustaf,O' Mahony,23,gomahonyom@twitpic.com,Australia,7916,blue,Male,4/22/2000,173.35,reading,fun,-41.4332215,147.1440875
Damiano,Cotherill,48,dcotherillon@nature.com,Australia,1235,green,Male,7/9/1987,145.76,reading,marriage,-33.8688197,151.2092955
Raina,Orman,27,rormanoo@admin.ch,Australia,1235,blue,Female,2/8/1997,170.48,reading,marriage,-33.8688197,151.2092955
Giuseppe,Gilogly,56,ggiloglyop@wunderground.com,Australia,1033,red,Male,4/9/1997,197.53,traveling,marriage,-33.8688197,151.2092955
Carley,Seeler,52,cseeleroq@pagesperso-orange.fr,Australia,8045,red,Female,6/20/1989,168.37,reading,fun,-37.8136276,144.9630576
Paige,Llewellyn,59,pllewellynor@arizona.edu,Australia,1161,green,Male,5/3/1989,197.06,reading,marriage,-33.7974423,151.2502275
Mimi,Bianco,42,mbiancoos@msn.com,Australia,5889,red,Non-binary,2/10/1998,168.83,hiking,marriage,-34.990888,138.574391
Sara,Masdin,26,smasdinot@123-reg.co.uk,Australia,7916,red,Female,8/21/1985,163.24,reading,fun,-41.4332215,147.1440875
Noak,Rossant,73,nrossantou@geocities.jp,Australia,1009,blue,Male,11/10/1996,153.57,reading,marriage,-37.7236851,144.9633285
Stephie,Lippingwell,35,slippingwellov@cbsnews.com,Australia,1391,blue,Female,6/9/1995,143.32,hiking,marriage,-33.93274,151.188577
Noble,Scriver,54,nscriverow@eventbrite.com,Australia,9010,blue,Male,3/6/1985,166.64,reading,fun,-27.4697707,153.0251235
Sadie,Barnhill,85,sbarnhillox@google.de,Australia,1181,red,Female,7/22/1994,183.69,hiking,fun,-33.7974423,151.2502275
Gnni,Denziloe,79,gdenziloeoy@edublogs.org,Australia,1213,blue,Female,7/20/1992,153.45,reading,marriage,-33.8651294,151.2078882
Sauncho,Mattioli,57,smattiolioz@istockphoto.com,Australia,1109,red,Male,2/24/2001,170.31,reading,fun,-37.7204693,144.9629556
Fredi,Strange,67,fstrangep0@photobucket.com,Australia,1009,red,Female,10/30/1991,179.56,reading,fun,-37.7236851,144.9633285
Melicent,Sowood,42,msowoodp1@bizjournals.com,Australia,1391,green,Non-binary,1/26/2005,192.47,cooking,fun,-33.93274,151.188577
Carly,Berger,54,cbergerp2@amazon.com,Australia,1120,green,Male,3/22/1995,140.1,traveling,marriage,-37.713929,144.962411
Ronna,Agronski,58,ragronskip3@hao123.com,Australia,1130,blue,Female,10/17/1985,180.45,traveling,fun,-33.8989712,151.2149792
Bibi,Devon,81,bdevonp4@t.co,Australia,5869,red,Female,7/17/1999,168.75,cooking,fun,-34.990888,138.574391
Gorden,Schorah,64,gschorahp5@people.com.cn,Australia,5839,green,Male,9/14/1987,158.14,reading,fun,-34.9284989,138.6007456
Tyne,Eccleston,25,tecclestonp6@omniture.com,Australia,1130,blue,Female,12/23/1988,164.94,reading,marriage,-33.8989712,151.2149792
Shandee,Roxburch,50,sroxburchp7@lycos.com,Australia,8383,green,Female,7/28/1996,185.66,hiking,marriage,-37.8136276,144.9630576
Kory,Pryer,70,kpryerp8@cpanel.net,Australia,7904,blue,Male,3/18/1985,158.6,cooking,fun,-41.4332215,147.1440875
Winona,Blezard,58,wblezardp9@auda.org.au,Australia,6843,red,Female,11/27/1997,150.16,reading,marriage,-31.9478653,115.8693718
Danya,Dennett,29,ddennettpa@google.co.uk,Australia,8383,red,Male,1/16/1987,195.46,reading,marriage,-37.8136276,144.9630576
Frederich,Trussell,58,ftrussellpb@columbia.edu,Australia,1424,green,Male,1/3/1999,196.88,cooking,fun,-33.8882671,151.2078465
Natka,Velareal,61,nvelarealpc@auda.org.au,Australia,1315,green,Female,11/8/1993,183.47,hiking,fun,-38.043127,145.297768
Fletch,Beacham,42,fbeachampd@nature.com,Australia,1181,green,Genderfluid,4/9/2004,152.59,reading,marriage,-33.7974423,151.2502275
Maurits,Raveau,18,mraveaupe@cloudflare.com,Australia,1134,green,Male,3/5/1991,146.37,cooking,fun,-33.7974423,151.2502275
Avram,Blackader,59,ablackaderpf@zdnet.com,Australia,5839,green,Male,11/7/2001,155.82,traveling,fun,-34.9284989,138.6007456
Sergio,Lease,41,sleasepg@google.com.br,Australia,1424,green,Male,12/16/1999,150.94,reading,fun,-33.8882671,151.2078465
Jere,Nares,53,jnaresph@dagondesign.com,Australia,1235,green,Female,8/10/1997,143.33,reading,fun,-33.8688197,151.2092955
Stanislas,Basezzi,85,sbasezzipi@angelfire.com,Australia,1033,red,Male,11/5/2004,144.93,reading,fun,-33.8688197,151.2092955
Ricoriki,Castelijn,18,rcastelijnpj@ocn.ne.jp,Australia,1325,red,Male,4/30/1997,175.48,reading,fun,-33.93274,151.188577
Brander,Gilardoni,71,bgilardonipk@fastcompany.com,Australia,1315,red,Male,11/3/1987,167.92,traveling,fun,-38.043127,145.297768
Eilis,Brimman,45,ebrimmanpl@flickr.com,Australia,1315,green,Female,12/31/1997,190.27,hiking,fun,-38.043127,145.297768
Morty,Mosconi,58,mmosconipm@istockphoto.com,Australia,7803,green,Male,11/11/1998,167.58,reading,fun,-42.8821377,147.3271949
Pooh,Quillinane,78,pquillinanepn@hostgator.com,Australia,1391,red,Female,11/9/2003,187.94,reading,fun,-33.93274,151.188577
Rodolph,Sudlow,85,rsudlowpo@sbwire.com,Australia,1391,green,Male,12/21/1995,164.18,reading,fun,-33.93274,151.188577
Gabriela,Hampton,52,ghamptonpp@sun.com,Australia,1181,blue,Female,8/18/1996,171.97,reading,marriage,-33.7974423,151.2502275
Niel,Sawart,27,nsawartpq@theatlantic.com,Australia,1033,green,Male,12/23/1996,151.54,reading,fun,-33.8688197,151.2092955
Maxim,Blanshard,74,mblanshardpr@smh.com.au,Australia,1325,red,Male,6/6/1996,192.01,reading,marriage,-33.93274,151.188577
Anallise,Heijnen,47,aheijnenps@pcworld.com,Australia,7916,green,Female,10/7/1994,176.9,reading,fun,-41.4332215,147.1440875
Salvidor,Bartot,44,sbartotpt@t-online.de,Australia,7808,blue,Male,1/22/1996,164.27,hiking,fun,-42.8821377,147.3271949
Nannie,Sanger,45,nsangerpu@buzzfeed.com,Australia,7808,blue,Female,10/5/2003,168.21,cooking,fun,-42.8821377,147.3271949
Lorry,Bouskill,18,lbouskillpv@howstuffworks.com,Australia,1130,blue,Female,1/10/2005,179.39,traveling,fun,-33.8989712,151.2149792
Mickie,Castrillo,34,mcastrillopw@hugedomains.com,Australia,7803,blue,Female,12/5/2000,175.48,traveling,marriage,-42.8821377,147.3271949
Myer,Austins,80,maustinspx@chronoengine.com,Australia,5899,red,Genderqueer,4/19/1986,181.43,cooking,marriage,-34.990888,138.574391
Chicky,Starling,50,cstarlingpy@bbc.co.uk,Australia,8383,red,Female,5/6/1987,163.22,hiking,marriage,-37.8136276,144.9630576
Sindee,Leate,80,sleatepz@jigsy.com,Australia,1235,blue,Female,4/3/1998,178.45,reading,marriage,-33.8688197,151.2092955
Reta,Muncie,37,rmuncieq0@addtoany.com,Australia,1033,green,Female,12/22/1993,165.5,cooking,marriage,-33.8688197,151.2092955
Mirabelle,Pareman,59,mparemanq1@hud.gov,Australia,5839,blue,Female,7/11/1992,170.33,cooking,marriage,-34.9284989,138.6007456
Reinhard,Triggel,37,rtriggelq2@answers.com,Australia,7916,red,Male,2/28/2002,198.68,traveling,marriage,-41.4332215,147.1440875
Avictor,Thorogood,39,athorogoodq3@prlog.org,Australia,5874,blue,Male,11/18/1987,151.21,reading,fun,-34.990888,138.574391
Hamil,Zanotti,75,hzanottiq4@omniture.com,Australia,1325,red,Male,11/2/1990,163.49,hiking,fun,-33.93274,151.188577
Aileen,Hasluck,45,ahasluckq5@nationalgeographic.com,Australia,7916,red,Female,4/22/2001,161.39,hiking,marriage,-41.4332215,147.1440875
Lindsay,Diggar,64,ldiggarq6@gizmodo.com,Australia,1009,green,Female,10/11/2004,187.23,traveling,marriage,-37.7236851,144.9633285
Dirk,Woolvin,47,dwoolvinq7@biblegateway.com,Australia,9010,blue,Male,3/21/2004,152.36,reading,fun,-27.4697707,153.0251235
Olga,Eich,23,oeichq8@biglobe.ne.jp,Australia,7803,blue,Female,11/28/1990,146.4,cooking,marriage,-42.8821377,147.3271949
Markus,Laundon,48,mlaundonq9@narod.ru,Australia,1391,red,Male,6/27/1989,154.11,reading,fun,-33.93274,151.188577
Harlin,Bottoner,82,hbottonerqa@disqus.com,Australia,8383,green,Male,6/14/1991,149.11,reading,fun,-37.8136276,144.9630576
Ezequiel,Wakenshaw,37,ewakenshawqb@ted.com,Australia,1140,green,Male,10/16/1995,157.91,reading,fun,-27.9424308,153.3970962
Howard,Beer,55,hbeerqc@networkadvertising.org,Australia,8045,blue,Male,9/10/1990,155.4,cooking,marriage,-37.8136276,144.9630576
Muhammad,McCandless,26,mmccandlessqd@patch.com,Australia,1120,green,Male,8/6/1985,191.42,traveling,fun,-37.713929,144.962411
Linea,Bunclark,32,lbunclarkqe@bloglines.com,Australia,1315,green,Agender,9/17/2004,154.34,reading,fun,-38.043127,145.297768
Conan,Iskowitz,44,ciskowitzqf@prlog.org,Australia,8383,blue,Male,9/25/1987,188.91,traveling,fun,-37.8136276,144.9630576
Nikolaus,Scholfield,78,nscholfieldqg@smugmug.com,Australia,7808,green,Male,5/11/1998,184.65,reading,marriage,-42.8821377,147.3271949
Allegra,Mival,35,amivalqh@baidu.com,Australia,1235,red,Polygender,4/22/1990,173.51,hiking,marriage,-33.8688197,151.2092955
Marty,Greenalf,23,mgreenalfqi@yahoo.com,Australia,1191,red,Polygender,1/30/1999,149.14,reading,fun,-33.7974423,151.2502275
Addia,Georgeou,56,ageorgeouqj@51.la,Australia,1033,red,Female,3/14/1995,179.17,reading,fun,-33.8688197,151.2092955
June,Mattessen,68,jmattessenqk@topsy.com,Australia,1033,green,Female,5/6/1993,168.72,traveling,fun,-33.8688197,151.2092955
Carmelita,Gatfield,31,cgatfieldql@reddit.com,Australia,1043,blue,Female,3/30/1996,169.57,cooking,fun,-33.8688197,151.2092955
Rozamond,Gianolo,21,rgianoloqm@cdbaby.com,Australia,5874,green,Female,3/17/2002,187.89,hiking,marriage,-34.990888,138.574391
Edgar,Fiddiman,64,efiddimanqn@japanpost.jp,Australia,5869,green,Male,4/15/2005,160.67,reading,marriage,-34.990888,138.574391
Vivienne,Yeowell,68,vyeowellqo@ycombinator.com,Australia,5869,green,Female,8/14/2002,195.01,hiking,marriage,-34.990888,138.574391
Joanne,Rown,69,jrownqp@livejournal.com,Australia,1424,red,Female,10/13/2004,186.33,hiking,marriage,-33.8882671,151.2078465
Sheila-kathryn,Heasley,22,sheasleyqq@redcross.org,Australia,5869,blue,Bigender,12/18/2005,162.26,reading,marriage,-34.990888,138.574391
Shana,Cutress,45,scutressqr@freewebs.com,Australia,1140,red,Genderfluid,1/14/2003,193.33,hiking,marriage,-27.9424308,153.3970962
Prudi,Patridge,44,ppatridgeqs@liveinternet.ru,Australia,1235,red,Female,1/8/2001,183.79,reading,marriage,-33.8688197,151.2092955
Roger,Solon,57,rsolonqt@desdev.cn,Australia,1235,red,Male,12/8/1988,162.51,hiking,fun,-33.8688197,151.2092955
Lisetta,Eley,83,leleyqu@cdc.gov,Australia,1161,red,Female,9/28/1986,181.68,reading,marriage,-33.7974423,151.2502275
Thadeus,Verrechia,51,tverrechiaqv@ning.com,Australia,1120,red,Male,8/18/1997,172.01,hiking,marriage,-37.713929,144.962411
Delmor,Duding,37,ddudingqw@360.cn,Australia,1130,green,Male,7/22/2003,150.37,reading,marriage,-33.8989712,151.2149792
Tirrell,Rummins,53,trumminsqx@wired.com,Australia,7803,red,Male,7/9/1986,173.15,reading,marriage,-42.8821377,147.3271949
Winnie,Fraanchyonok,56,wfraanchyonokqy@acquirethisname.com,Australia,5889,blue,Male,7/4/1998,152.1,hiking,marriage,-34.990888,138.574391
Bart,Scampion,32,bscampionqz@posterous.com,Australia,1206,blue,Male,2/23/2002,158.31,reading,fun,-37.7071402,144.9611223
Sybila,Baxandall,32,sbaxandallr0@usatoday.com,Australia,1196,green,Female,11/28/1998,162.04,reading,marriage,-33.7974423,151.2502275
Valenka,Keme,21,vkemer1@dot.gov,Australia,1325,red,Female,12/2/2003,171.12,cooking,marriage,-33.93274,151.188577
Vivyan,Baldack,67,vbaldackr2@tuttocitta.it,Australia,9010,blue,Female,9/29/1986,142.97,reading,marriage,-27.4697707,153.0251235
Jens,Picott,72,jpicottr3@desdev.cn,Australia,7904,green,Male,4/6/1989,149.66,reading,fun,-41.4332215,147.1440875
Nickola,Palley,43,npalleyr4@bing.com,Australia,8045,blue,Male,7/24/1988,193.11,traveling,marriage,-37.8136276,144.9630576
Tabor,Beatey,84,tbeateyr5@imageshack.us,Australia,1181,red,Male,7/28/2001,195.61,reading,fun,-33.7974423,151.2502275
Carmella,Bedberry,41,cbedberryr6@miibeian.gov.cn,Australia,1120,green,Female,7/9/2004,164.57,reading,fun,-37.713929,144.962411
Madelin,Verlander,34,mverlanderr7@example.com,Australia,1213,blue,Female,1/14/1985,166.01,reading,marriage,-33.8651294,151.2078882
Cesaro,Sings,28,csingsr8@patch.com,Australia,6817,red,Male,10/15/1992,197.97,cooking,marriage,-31.9505269,115.8604572
Thaddus,Aldritt,48,taldrittr9@ed.gov,Australia,5899,green,Male,3/11/2002,183.03,traveling,fun,-34.990888,138.574391
Zonda,Hazart,51,zhazartra@theglobeandmail.com,Australia,1325,red,Female,5/18/1988,190.19,reading,marriage,-33.93274,151.188577
Asa,MacClure,32,amacclurerb@aboutads.info,Australia,7803,green,Male,1/2/1989,171.94,reading,marriage,-42.8821377,147.3271949
Harlin,Childers,76,hchildersrc@imdb.com,Australia,1140,blue,Male,9/27/1986,152.89,reading,marriage,-27.9424308,153.3970962
Nobe,Jaume,31,njaumerd@geocities.jp,Australia,5899,blue,Male,11/29/1991,190.79,traveling,fun,-34.990888,138.574391
Tammie,Tattersall,30,ttattersallre@baidu.com,Australia,6843,green,Male,10/16/1993,184.85,traveling,marriage,-31.9478653,115.8693718
Liuka,Hattersley,77,lhattersleyrf@un.org,Australia,5874,red,Female,5/15/2002,156.06,reading,fun,-34.990888,138.574391
Shelli,FitzGeorge,48,sfitzgeorgerg@foxnews.com,Australia,1028,green,Female,11/14/2000,166.22,hiking,marriage,-34.0349557,151.0998291
Dodi,McGinty,20,dmcgintyrh@jimdo.com,Australia,1213,red,Female,9/6/2000,174.05,traveling,marriage,-33.8651294,151.2078882
Nertie,Cruise,67,ncruiseri@webs.com,Australia,5899,red,Female,12/29/1990,176.92,cooking,marriage,-34.990888,138.574391
Maye,Papachristophorou,21,mpapachristophorourj@archive.org,Australia,1391,blue,Female,2/22/1993,164.4,hiking,fun,-33.93274,151.188577
Xymenes,Ricketts,40,xrickettsrk@webmd.com,Australia,1391,blue,Genderqueer,10/11/1995,193.33,reading,marriage,-33.93274,151.188577
Trey,Pentelo,75,tpentelorl@walmart.com,Australia,5899,blue,Male,7/9/1997,142.53,reading,marriage,-34.990888,138.574391
Dominique,Kingshott,34,dkingshottrm@arizona.edu,Australia,9010,blue,Male,3/29/1993,199.02,reading,marriage,-27.4697707,153.0251235
Benji,Dilland,41,bdillandrn@cbsnews.com,Australia,7904,red,Male,12/16/1988,168.71,hiking,marriage,-41.4332215,147.1440875
Wynny,Daly,31,wdalyro@eepurl.com,Australia,1161,green,Female,11/28/2002,183.0,cooking,fun,-33.7974423,151.2502275
Lance,Joslyn,57,ljoslynrp@wikimedia.org,Australia,6817,green,Male,8/1/1999,150.28,cooking,fun,-31.9505269,115.8604572
Aida,Paris,39,aparisrq@imdb.com,Australia,7904,red,Female,7/24/1994,161.36,reading,fun,-41.4332215,147.1440875
Gram,Oger,56,gogerrr@economist.com,Australia,9010,green,Male,12/14/1985,189.52,hiking,marriage,-27.4697707,153.0251235
